g1	g0	g2	g3	g6	g4	g9	g5	g7	g8	g12	g11	g14	g13	g15	g10	g19	g18	g17	g16	g20
Gelse-mpi.v2.1-MPIG000840	0.445933465460475	0.589316883506137	0.617201471686035	0.567129123939406	0.580534311813113	0.497511218617502	0.491618326394764	0.464380783369693	0.472194356676474	0.724490200642214	0.503768526586175	0.738925781834577	0.444169645637172	0.849980917858935	0.182321951272128	0.788048248845109	0.188844133486205	0.471233115372387	0.874835722190965	0.153822323054693	1.69361212053143
Gelse-mpi.v2.1-MPIG000850	0.209789631166788	0.77137210627511	1.00444569052744	0.560476579076996	0.543690897230791	0.474419114763753	0.354607084072773	0.537932577582646	0.128043133203833	0.638682663009898	0.227545353971782	0.496406869499476	0.350589247267204	0.36929833879091	0.118243161571682	0.527258793074027	0.313072023264197	0.849813078241966	0.444114896742965	1.16163730637389	0.616753574641886
Gelse-mpi.v2.1-MPIG000860	0.00346707324433206	0.0541671765064078	0.0296947468324659	0.087622021281576	0.0524451345542749	0.01869886149905	0.0347552569571322	0.0500679561213426	0.0570018660497587	0.0169790572421009	0.0496488269760938	0	0	0.0716469414172111	0	0	0	0	0	0	0
Gelse-mpi.v2.1-MPIG000870	0.303400807640333	0.302729446750595	0.230635790865039	0.181628041378356	0.259610189773666	0.412707027623754	0.542587678085863	0.290791202284398	0.361721301760488	0.442168267261625	0.34862109845137	0.377548533314199	0.146498764477946	0	0.279103415547169	0.274851329881422	0.212028631395281	0.162158848480058	0.185220115606208	0.147298626756815	0.371287557057156
Gelse-mpi.v2.1-MPIG000880	0	0.0175008314006447	0.00692042368753869	0.0375999614365208	0.00672707854930632	0.0728653963635663	0	0	0	0.070072458133168	0.127288480661085	0	0	0	0	0.0428632144164571	0	0	0	0	0
Gelse-mpi.v2.1-MPIG000890	0.175801768605295	0.440246557020198	0.518037864580764	0.978466761600188	0.608085751089509	1.24981312238969	0.815775923354106	0.518992506839268	0.11080828092591	0.461731371681265	0.42393953083735	0.4438704427318	0	0.328407418833555	0.122374985747232	0.278441518718759	0.268829890877643	0.523346349916523	0.123418427698054	0	1.20461427580471
Gelse-mpi.v2.1-MPIG000900	0.211412819402737	0.50995253777413	0.425756760500748	0.380214003581738	0.293071515730692	0.286584478822064	0.360167756292025	0.338938748639454	0.206477680516991	0.308900162697237	0.20419538224527	0.606483731688202	0.68236272180891	0.493477969846468	0.307505750292063	0.385858776207604	0.328725105824406	0	0.569944572931422	0.806614032961126	0
Gelse-mpi.v2.1-MPIG000910	0.414867058342728	0.430219233174536	0.259470226000333	0.356754865768411	0.327905722869273	0.427842294860987	0.448924657918314	0.335684593609113	0.470140810867104	0.400191757225764	0.403350413721194	0.376096086518008	0	0.456835076075632	0.47169183344692	0.548554126083605	0.54834050905812	0.318539583725349	0.517771535367573	0.148377506942512	0.549660768014348
Gelse-mpi.v2.1-MPIG000930	1.12961969536298	0.880804478495395	0.984424256158628	0.804541348630985	0.821444189211047	1.42631714060226	1.57464571544299	2.13323738184456	0.951326515267215	0.800950748879143	1.09383384447093	1.42452363055165	1.51203774124263	0.517855052870864	1.60461833548507	0.801805430077988	1.15832994998666	0.369878793632621	1.09995464669054	1.68335666242457	1.74709270905379
Gelse-mpi.v2.1-MPIG000940	0.137151885362269	0.257808021832147	0.144055854767126	0.149373571567226	0.11840213627184	0.211623734006613	0.284319459383883	0.172640050804832	0.124968131336109	0.155749751980093	0.10942343717836	0.296113726720513	0.274905016428131	0	0.124551251002522	0.0834398381819668	0.476078656124275	0	0.386249099971187	0.454174382830242	0.522115010683108
Gelse-mpi.v2.1-MPIG000950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22521233778683	0	0	0.300393025337567	0
Gelse-mpi.v2.1-MPIG000960	0.291783377545119	0.831667493896407	0.878046844378983	0.472654776735832	0.552152261425111	0.387241677837354	0.401133548964135	0.571170804874217	0.304103767364963	0.50721758879123	0.393993796956945	0.499793917857352	0.70942438146399	0.314707957357886	0.132328065634515	1.06213647042979	0	0.401658696200536	0.601704678560946	0.361042936455605	0.189227632916454
Gelse-mpi.v2.1-MPIG000970	0.0443363179042771	0.0566560163750114	0.0407971594210808	0.0125973221513692	0.0240646342158294	0.0961445495084104	0.0807013703375513	0.046635692583841	0.0667751134100739	0.0314611057059557	0.0520408781250434	0.0458392194353892	0	0.0884551212892664	0.131196232150603	0.038545466831311	0	0	0.13178318972616	0.297433016935167	0
Gelse-mpi.v2.1-MPIG000990	0.205530993773772	0.0812345119878415	0.0124214089868199	0.136286266859978	0.0861832326184516	0.176098382296661	0.127074143976958	0.0525875711589936	0.0319813264917577	0.0634330437914124	0.173255764746788	0.187234218790932	0.39253017285092	0.137891767485423	0.435827377794286	0.165978235061017	0.26925225103583	0.125853999075213	0.291385722765546	0	0
Gelse-mpi.v2.1-MPIG001000	0.0203417607501746	0.0342222569541416	0.0159884709992845	0.0117339185406775	0.0225105443458548	0.0238752492285636	0.0577527674978612	0	0	0.0236145172949496	0	0	0	0	0.162351455577039	0	0	0	0	0	0
Gelse-mpi.v2.1-MPIG001010	0.132941106241035	0.0857755698325268	0.0768727427530181	0.0395202738037837	0.130147699799753	0.0202445898866547	0.1830939794017	0.037266492513596	0.156316070413906	0.0846552727269708	0.0921605019153871	0.101390229481034	0.211920261407691	0.158339523007386	0.135901354840273	0.116091054950164	0	0.424880071536391	0	0.365003622932149	0
Gelse-mpi.v2.1-MPIG001020	0.182936685414667	0.0520307664718994	0.0164170638395674	0.138890643271832	0.0954915075911956	0.0279578963653994	0.0337815295831928	0.0240012947076707	0.189255072238524	0.0524434864432268	0.171481979239274	0	0	0	0.0890886301165305	0.0671979904459285	0	0	0.408083233379014	0	0
Gelse-mpi.v2.1-MPIG001030	1.04981643454596	1.32219365769286	1.23855301681987	1.05944375102833	1.00888957910803	1.26718853525488	1.28062821852316	1.13731537668887	0.851193851590585	1.20617785295041	1.3180667429573	1.41076960901887	1.43469383934305	1.83907494205368	0.895821724472416	1.28751450498007	0	1.40539247675176	1.19632519200817	1.70528549006161	0.750732559004444
Gelse-mpi.v2.1-MPIG001050	0.156256883555814	0.119539823170788	0.0271191134554981	0.072780089813383	0.057452938680677	0.147614775067328	0.0447952045347056	0.0650842759913753	0.179265398081841	0.0853703763531405	0	0.0543683042303139	0	0.125649440523528	0.129456290257828	0.106522842783125	0	0.13562998360281	0.20717885360271	0	0
Gelse-mpi.v2.1-MPIG001070	1.46877035590639	0.321700155455723	0.296265743914208	0.118929301563176	0.309923818558747	0.0670702084453596	0.198394312179405	0.0281135661033994	1.28339132104838	1.10393052043478	0.237317527371374	0.318851012572591	0.146498764477946	0.520838164210385	1.9110291709069	0.300482743533997	0.72004156856216	0	0	0.720579037355338	0
Gelse-mpi.v2.1-MPIG001080	0.65616873554783	0.145104670478468	0.234268002269258	0.19402773223168	0.160588966951639	0.221036385913656	0.352460753920754	0.111336999968092	0.595597768257163	0.479167964091566	0.607082542405796	0.0927061995686161	0.4829835601748	0.100169223757443	0.645757888570689	0.0191365931636014	0	0.14612989212134	0.114206293570004	0.0669715234664778	0
Gelse-mpi.v2.1-MPIG001090	1.63985379195197	0.924728769219098	1.5483726063455	0.819900584314552	0.776354732809658	1.39840970240537	1.16519609032357	1.02997763258368	1.23823666330257	0.975952382559347	1.22351743931065	1.18878681453311	1.48523513505084	0.841885450510285	1.49416702635249	1.52040954531076	0.8581530871934	0.70600825475459	0.767803344643064	0.826268846784152	1.37423707610108
Gelse-mpi.v2.1-MPIG001100	0.190875375733181	0.139055889404691	0.19834613399189	0.138954353377787	0.153513264384499	0.189846875190054	0.0763750498202366	0.129964687533486	0.203031270425276	0.0625159912870738	0.163627969683355	0.0442816895683499	0.348819771321363	0.155626754035615	0.271415986338785	0.159884128269507	0.244315954926363	0	0.0833426706201246	0.196116752557722	0.311440275524503
Gelse-mpi.v2.1-MPIG001110	0.0733418659826182	0.0841641201808813	0.03430623568522	0.352116395064423	0.0641061063186242	1.82924373677556	0.161242299700939	0.711506735325942	0.126887350244039	0.129647083772846	0.988519539126105	0	0.0684608175904778	0.0583776768759888	0	0.17168322056318	0	1.22094900242722	0	0	0.627895014305147
Gelse-mpi.v2.1-MPIG001120	0.0791720053808041	0.0350522851443243	0.0913440875408358	0.0541938976756996	0.0173218793047434	0.150629976859092	0.0466562406913229	0.106132969691804	0.0603625381179514	0	0.128029467263203	0	0.181577943863317	0	0	0	0	0.2793922342861	0	0	0
Gelse-mpi.v2.1-MPIG001130	0.250376970107445	0.156349160627503	0.168721600574189	0.263023310113047	0.0590510623670267	0.184950955361555	0.262183788326298	0.187773527217646	0.301976455299222	0.182430253543021	0.319706521794672	0.106140694859422	0.16962748182956	0.157786977226027	0.0674928875098811	0.205473456170413	0	0.325817428813351	0.284352951333836	0.14403823660082	0
Gelse-mpi.v2.1-MPIG001150	0	0.0320900583008911	0.0125387832238636	0.0307661965605425	0.0210462347052632	0.0196855200569239	0.0220030878840668	0.0335617735159149	0.0282943732268548	0.0583982022707896	0	0	0	0	0	0	0	0	0	0	0
Gelse-mpi.v2.1-MPIG001160	0.413414249812507	0.582936081773879	0.670974195391052	0.388290201574777	0.517879781349707	0.444061625542004	0.325935020171068	0.52641146097398	0.341268871838655	0.400037002971568	0.427264062599749	0.473311362338107	1.12179403338266	0.684992738853152	0.336819727619474	0.59181263953341	0	0.777125776847628	0.316413202994946	0.516610414049898	0
Gelse-mpi.v2.1-MPIG001170	0.0140160392824769	0.0115570812972205	0.00791448929589075	0.0417831402303929	0.0221387320844179	0.0495407722164535	0.0567666808251458	0.071014493194848	0.0395071755237039	0.0243915126215525	0.0625360011699093	0.940323521113294	0	0	0	1.63055387379713	0	0	0.068486146019205	0.485810984477628	0
Gelse-mpi.v2.1-MPIG001180	0.0693956170683746	0.371540849705833	0.321234527683565	0.283979435309795	0.176998952159883	0.297920555338855	0.919550484545157	0.549726414292699	0.158215508653402	0.242460708228115	1.99592162755804	0.130639218174194	0.232988756830193	0.226336735973931	0	0.147416065501234	0	0.358138127915403	0.762602482558294	0.308214434489698	0
Gelse-mpi.v2.1-MPIG001190	0.0364569189426318	0.398819264900622	0.260644286969751	0.405336922846156	0.384379264988278	0.268423062560386	0.184645097573902	0.350408249931567	0.0893477259843732	0.5755371020596	0.623206818881413	0.131162204114382	0.510002924446357	0.269945538598426	0	0.117190122192156	0	0.117990344764048	1.48254606321338	0.160582622982616	0
Gelse-mpi.v2.1-MPIG001200	0.0721368092940825	0.0563649565101498	0.123741407396207	0.0849909228483827	0.108434757879826	0.0137945208666436	0.0402688633118074	0.0568174121097109	0.0717430772795478	0	0	0.0682806067606263	0	0	0.25422004563989	0	0	0	0	0	0.189227632916454
Gelse-mpi.v2.1-MPIG001210	0.0446320808045795	0.060384809504381	0.0968553643795524	0.0826540990707815	0.0648076263440152	0.0688238016681011	0.0639571257298829	0.0393451979560919	0.0216118091453631	0.0826853156899592	0.0533402883757068	0.0424036662972216	0	0.146834940199394	0.225968992532488	0.0283199153264779	0	0	0.124750392718319	0	0
Gelse-mpi.v2.1-MPIG001220	0.452975627959494	0.148028224148953	0.10105830604226	0.199858808269012	0.171442247104373	0.0139292956030203	0.0390725274128352	0.0642129500626793	0.610224091000939	0.175794164616577	0.0956093075173029	0.124697408705698	0.260234705211629	0.455433276756177	0.493076866771059	0	0.887750637780603	0	0	0.175772879592053	0
Gelse-mpi.v2.1-MPIG001230	0.274417008083643	0.445629056857875	0.320999347396599	0.403256219525642	0.383517026500605	0.322205157441328	0.204808463460896	0.192004533758707	0.236774605607431	0.487867851565265	0.563676269221388	0.275711481125537	0.701587290687816	0.521541436820073	0.0756653147539093	0.388230154082641	0.423331912053936	0.121572100085642	0.590230297323707	0.310622221597341	0
Gelse-mpi.v2.1-MPIG001240	0.0192303492841498	0.112039644581595	0.147899651495264	0.48195668022882	0.239830384513721	0.613336297540308	0.302042672311111	0.3814570581932	0.0836154582487003	0.0728423160486808	0.327832048472227	0.219475932864418	0.27198288832279	0.0583776768759888	0.496068250572606	0.184384494970383	0.423474825917129	0.139374975039803	0.37909337687217	0	0
Gelse-mpi.v2.1-MPIG001250	0.334583193698393	1.23114381350022	0.914277812611868	1.0246316756501	0.76364614918678	0.459383104456462	0.393510083736045	0.725009602328333	0.451596648580032	0.902293589436648	0.4264520888099	0.968758448924191	1.22099294371145	0.83327981485042	0.627432991375039	0.404698970397942	0.555402163502832	0	0.831363677355654	0.595704385930972	0.525822608861209
Gelse-mpi.v2.1-MPIG001260	0.3250535132748	0.873031539125527	0.697386660822281	0.370797688042008	0.568370431167953	0.173153706553653	0.130621699773655	0.349826184739781	0.302052178479085	0.595183513448247	0.245634851191061	0.473374845437515	0.720278653562384	0.438128664941074	0.20761844404972	0.787762146603335	0.434775221841023	0.302244427310443	0.359962280285593	0	0.228919911042282
Gelse-mpi.v2.1-MPIG001270	0.0635222714265651	0.148910980693668	0.0595621133458711	0.0464487274989617	0.0822636707643287	0.0763030188759972	0.141484433103388	0.00559129217339105	0.0809634284010556	0.0803076200486759	0	0.180734560854322	0.379420453415445	0	0	0.0428632144164571	0	0	0.101309331942218	0.31874206232266	0.241376534029507
Gelse-mpi.v2.1-MPIG001280	0.179277737217476	0.162480756057753	0.0644578982386153	0.0908181120947665	0.0731851940661791	0.186554782106493	0.170341030592815	0.0927079092621359	0.106441812596901	0.148415189127881	0	0.10261396674712	0.338046260381999	0.027615690000076	0	0.111720138970198	0.364136603704715	0.149422047613397	0.1555344438857	0.12228658315427	0.34909279603026
Gelse-mpi.v2.1-MPIG001290	0.49672158883313	0.925857164079992	0.803047080386527	0.879703298419166	0.76482012051309	0.469241625861124	0.383396016017876	1.02696534755226	0.300691831520424	0.635947455024121	0.555303627026828	0.748907027231376	0.818037563277756	0.958648040639298	0.488148585582521	0.446906447392446	0.478342996056957	0.429832346942778	0.778124477532201	0.313501399934962	0.666312143313591
Gelse-mpi.v2.1-MPIG001300	0.0396231553112723	0.109527811005169	0.0765826865174417	0.0748423723747146	0.0859528913324973	0.0741878927383404	0	0.038431701699541	0.0162210610742926	0.0870813931544931	0	0.0255178376017451	0	0.092081220819429	0	0.0822967867297556	0	0	0	0.117695600686087	0
Gelse-mpi.v2.1-MPIG001310	0.0162225691024106	0.0260250880432023	0.103863258448166	0.15256073113156	0.0372039701252986	0.128962972602877	0	0.0107305456576663	0.0327965984164643	0	0	0	0	0.313148625543851	0.182761406870364	0.0544787295838772	0	0	0.100332699779555	0	0.628910102114171
Gelse-mpi.v2.1-MPIG001320	1.32331135389692	1.93242547079086	1.57929787117156	1.352316790111	1.45720626721591	1.55430538244537	1.58866169323916	1.6909456769933	1.31818693989273	1.5146043500973	1.38563045879646	1.58131960340247	2.06310637757064	1.7109731179855	1.44180134977319	1.46289750563789	0.815473773845083	1.77664337714075	1.68718605357871	1.94923092070649	1.59377198589744
Gelse-mpi.v2.1-MPIG001330	0.546793544553774	0.403578809276133	0.480369046175409	0.507178169622139	0.350310123119828	0.652403339369571	0.606836693019367	0.428962537993374	0.521611024471816	0.275051655599446	0.459989116603582	0.36117655221558	0.427688203360433	0.193290226729655	0.613426415394824	0.596633249879393	0.506470046141805	0.524556010659084	0.454680288407956	0.799436365062617	0.581233739371548
Gelse-mpi.v2.1-MPIG001340	0.352385426971533	0.102984432984449	0.120671297862421	0.306563314563141	0.180336140305993	0.409312872528385	0.240026771149748	0.173833984933411	0.334947008282122	0.155724558194548	0.348930123601858	0.151454989355922	0.397534800343202	0.104843234645913	0.208424095078501	0.248641248587126	0	0.214711096476967	0.10057508678312	0.24275321006187	0.241376534029507
Gelse-mpi.v2.1-MPIG001360	0.0704688003071622	0.144785321106407	0.123239165776171	0.104625197867759	0.133509488062822	0.064065566315909	0.172067694835159	0.086619904094954	0.0248878814235361	0.136643814798128	0.0504037342473817	0.0292346681264604	0.179054660481468	0.027615690000076	0.118243161571682	0.0406229697410132	0.288769529165245	0.175001891630562	0	0	0.377845043603755
Gelse-mpi.v2.1-MPIG001370	0.0288269422873694	0.0273584646405501	0.0340291978010878	0.0142375479406761	0.0504438144370376	0.227533477000888	0.034477852181487	0.0356178338898036	0.0442516587131521	0.0216313510986519	0.0426452938311747	0.0642944480040794	0	0	0	0	0.204579991701563	0	0	0.411866575490741	0.37976188401187
Gelse-mpi.v2.1-MPIG001380	0	0	0.0171972100830732	0	0.0263003004884832	0.31439010947574	0.0853398756909672	0.0159022267945698	0.0194508333001553	0	0	0.0642944480040794	0.139291360860328	0	0	0	0	0.125853999075213	0	0	0
Gelse-mpi.v2.1-MPIG001390	0.108256308124097	0.0738074846851485	0.118583283997752	0.0521287034187377	0.260586869233841	0.176263426967156	0.0800063330315567	0.064816428028757	0.0729829940149243	0.088289080039369	0.146074492390755	0.136702584661817	0.150292763189335	0.427315178725911	0	0.310466002859439	0	0.084546896484962	0	0.189360608635483	0
Gelse-mpi.v2.1-MPIG001400	0.0497305023430694	0.0534921494234485	0.0767944426451414	0.098956426272559	0.16619670550888	0.164167695259851	0.232921243027835	0.00994799476809151	0.153896100138902	0.104716889969973	0	0.161746884795063	0.342175431942638	0.0742478289564613	0.543875249030505	0.181958994494865	0	0	0.0833426706201246	0	0
Gelse-mpi.v2.1-MPIG001410	0.177042218508484	0.0351810306159022	0.144040863023816	0.16358328057155	0.136421113918443	0.222465447889339	0.0743439844093023	0.0478798040497485	0.114992305250473	0.176927560949608	0.0383576723676805	0.166234643995088	0	0.170150514380167	0	0.0517945134932398	0.288769529165245	0.235210150191214	0	0.456445343429442	0
